CLIENTNUM,Income_Category_Id,Education_Level_Id,Card_Category_Id,Marital_Status_Id,Attrition_Flag,Customer_Age,Months_on_book,Avg_Utilization_Ratio,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct,Total_Trans_Amt,Total_Amt_Chng_Q4_Q1,Avg_Open_To_Buy,Total_Revolving_Bal,Credit_Limit,Contacts_Count_12_mon,Months_Inactive_12_mon,Total_Relationship_Count
770917608,0,0,0,1,0,42.0,29,0.693,0.879,62,4656,0.774,845.0,1911,2756.0,2,4,3
770920908,1,3,1,0,0,39.0,26,0.052000000000000005,0.6729999999999999,82,8055,0.8420000000000001,20908.0,1146,22054.0,1,1,1
770926158,0,5,0,0,0,51.0,38,0.609,0.6970000000000001,129,13820,0.7859999999999999,1615.0,2517,4132.0,2,2,2
770929383,2,3,0,0,0,41.0,28,0.136,0.64,82,4828,0.507,6300.0,993,7293.0,1,1,2
770937183,0,3,1,0,0,40.0,27,0.194,0.933,87,3502,0.847,8661.0,2084,10745.0,2,1,3
770938533,4,2,0,1,0,45.0,32,0.415,0.667,70,3914,0.954,1934.0,1370,3304.0,3,1,3
770942283,0,3,0,0,0,46.0,33,0.0,0.889,68,4811,0.797,3670.0,0,3670.0,2,3,4
770952933,0,3,0,1,0,53.0,40,0.813,0.682,37,1616,0.597,445.0,1938,2383.0,4,2,4
770956158,0,3,0,1,0,43.0,30,0.897,0.7440000000000001,68,4140,0.8390000000000001,246.0,2151,2397.0,1,2,3
770968383,3,3,1,1,1,41.0,28,0.024,0.733,52,2022,0.616,33691.0,825,34516.0,3,2,3
770970558,3,3,0,0,0,41.0,28,0.166,0.6890000000000001,103,15180,1.232,11412.0,2267,13679.0,3,2,1
770975133,0,3,0,1,0,36.0,23,0.343,0.542,74,4382,0.7120000000000001,3549.0,1854,5403.0,4,2,5
770977833,0,3,0,1,0,36.0,23,0.0,0.7290000000000001,102,16500,0.813,3920.0,0,3920.0,3,2,2
770985633,1,3,0,1,0,39.0,26,0.368,0.68,42,1980,0.898,3483.0,2027,5510.0,2,1,6
771020133,0,0,0,0,0,45.0,32,0.621,0.7559999999999999,79,4440,0.79,1083.0,1776,2859.0,0,3,3
771028533,0,4,1,1,1,48.0,35,0.0,0.19,25,911,0.506,10357.0,0,10357.0,3,1,5
771032658,3,3,0,1,0,54.0,41,0.15,0.444,39,1604,0.482,8879.0,1569,10448.0,2,3,3
771037008,3,0,0,1,0,46.0,33,0.0,1.0,76,4245,0.917,13324.0,0,13324.0,2,1,3
771040758,0,3,1,0,0,62.0,49,0.0,0.4920000000000001,91,3703,0.777,30310.0,0,30310.0,2,1,5
771045708,0,3,0,1,1,41.0,28,0.645,1.217,51,2801,0.8640000000000001,534.0,970,1504.0,3,3,2
771051783,4,1,0,1,0,53.0,40,0.177,1.182,24,1297,0.885,3441.0,741,4182.0,5,2,6
771058908,1,1,0,0,0,55.0,42,0.855,0.7559999999999999,72,4563,1.0,418.0,2455,2873.0,2,3,3
771061008,1,5,0,1,1,40.0,27,0.0,0.8059999999999999,56,2659,0.695,2208.0,0,2208.0,3,2,4
771062733,0,3,0,0,0,44.0,31,0.299,0.629,101,15511,0.846,3006.0,1285,4291.0,1,2,1
771067308,1,1,0,0,0,38.0,25,0.628,0.659,73,5616,0.758,1132.0,1908,3040.0,2,1,1
771069033,2,3,0,1,0,56.0,43,0.102,0.75,91,14084,0.6559999999999999,9519.0,1083,10602.0,3,2,2
771071958,0,3,0,0,0,41.0,28,0.215,0.833,22,1051,0.797,6099.0,1669,7768.0,2,1,6
771073908,1,3,0,1,0,62.0,48,0.0,0.5,27,1406,0.425,1438.3,0,1438.3,2,1,4
771075258,4,2,1,0,0,55.0,42,0.044,0.355,42,1268,0.526,32989.0,1527,34516.0,2,3,2
771079833,0,1,0,0,0,40.0,27,0.0,0.696,78,4332,0.845,1438.3,0,1438.3,3,3,3
771081558,4,1,0,2,0,55.0,42,0.034,0.733,78,2862,0.8320000000000001,33326.0,1190,34516.0,2,2,3
771086208,0,3,0,1,0,57.0,44,0.245,0.344,43,1629,0.647,4726.0,1530,6256.0,4,4,3
771092433,0,3,0,0,0,55.0,42,0.0,0.8109999999999999,67,4434,0.936,1724.0,0,1724.0,3,3,4
771097683,4,1,0,0,1,43.0,30,0.231,0.487,58,4935,1.028,8379.0,2517,10896.0,2,2,1
771099183,0,3,0,0,0,37.0,24,0.23,0.609,74,2497,0.703,6499.0,1945,8444.0,3,2,5
771106458,0,2,0,1,0,54.0,41,0.537,0.794,61,4609,0.6890000000000001,1131.0,1313,2444.0,2,5,1
771108933,0,3,0,1,0,47.0,34,0.456,0.614,71,4385,0.536,1047.0,879,1926.0,4,3,5
771163533,1,3,0,1,0,52.0,39,0.441,0.927,79,4617,0.7440000000000001,803.3,635,1438.3,1,2,3
771169458,4,2,0,1,0,41.0,28,0.052000000000000005,1.25,36,1723,1.226,26550.0,1470,28020.0,0,3,5
771180033,1,3,0,2,0,47.0,34,0.529,0.722,31,1814,2.023,1651.0,1851,3502.0,2,1,6
771183933,3,0,0,1,0,39.0,26,0.076,0.4,49,1923,0.862,14820.0,1220,16040.0,3,2,6
771190083,0,4,0,0,0,36.0,23,0.7070000000000001,0.568,69,2505,0.7979999999999999,705.0,1705,2410.0,1,2,6
771196083,3,3,0,1,0,47.0,34,0.0,0.682,37,1837,0.922,18178.0,0,18178.0,3,3,6
771197433,0,3,0,1,0,54.0,41,0.126,1.5,30,1351,0.856,4070.0,588,4658.0,4,2,3
771201408,0,3,0,2,0,53.0,40,0.792,0.875,75,5299,0.69,558.0,2126,2684.0,3,2,3
771204108,0,0,0,0,0,36.0,23,0.603,0.718,67,3896,0.867,775.0,1179,1954.0,0,1,3
771212508,0,3,0,0,0,34.0,21,0.207,0.8240000000000001,93,2825,0.913,4861.0,1270,6131.0,4,3,6
771214083,2,1,0,1,0,45.0,32,0.0,0.8059999999999999,65,4891,0.7609999999999999,1870.0,0,1870.0,3,2,1
771215583,2,1,0,0,0,39.0,26,0.06,0.935,60,3505,0.528,23059.0,1475,24534.0,4,1,6
771217758,0,1,0,0,0,46.32851771225015,31,0.485,0.606,114,16920,0.6579999999999999,2154.0,2028,4182.0,3,2,3
771219033,3,0,0,1,0,42.0,29,0.113,0.659,73,4199,0.447,15527.0,1979,17506.0,3,3,4
771220758,0,5,0,0,0,40.0,27,0.725,0.6940000000000001,83,4614,0.728,796.0,2100,2896.0,2,1,1
771222558,0,3,0,1,0,45.0,32,0.696,0.7559999999999999,79,4467,0.705,882.0,2018,2900.0,3,1,6
771224358,0,3,0,1,0,54.0,41,0.0,0.733,78,4030,0.823,2028.0,0,2028.0,3,1,3
771228183,0,3,0,2,0,30.0,17,0.0,0.8909999999999999,87,3294,1.177,4704.0,0,4704.0,3,1,4
771230508,1,2,0,1,0,46.0,33,0.177,0.7390000000000001,80,4717,0.625,1994.0,429,2423.0,1,1,4
771232533,0,3,0,1,0,46.0,33,0.5660000000000001,0.8,81,4249,0.7609999999999999,984.0,1283,2267.0,3,3,3
771234558,0,3,0,0,0,65.0,56,0.0,0.7709999999999999,62,2213,0.847,7478.0,0,7478.0,2,3,6
771237933,3,0,0,1,0,47.0,34,0.053,0.5329999999999999,23,1477,1.276,19535.0,1085,20620.0,3,1,4
771244383,0,2,0,1,0,52.0,39,0.0,0.638,113,14289,0.7190000000000001,8506.0,0,8506.0,1,2,1
771246708,4,3,0,1,0,40.0,27,0.07200000000000001,0.64,82,4371,0.516,29657.0,2297,31954.0,3,2,5
771284658,0,3,0,1,1,47.0,35,0.484,0.708,41,2613,0.7240000000000001,954.0,896,1850.0,4,2,6
771288258,1,3,0,1,0,48.0,36,0.7440000000000001,0.789,68,4660,0.911,651.0,1894,2545.0,2,2,6
771292233,0,3,0,0,0,48.0,36,0.208,1.06,103,15867,1.149,3105.0,813,3918.0,2,1,1
771304383,0,1,0,1,0,45.0,33,0.601,0.755,86,7905,0.8320000000000001,1667.0,2507,4174.0,3,2,1
771330558,2,1,0,1,0,51.0,38,0.174,0.55,31,1267,0.736,8638.0,1824,10462.0,3,2,5
771332283,3,3,0,1,0,50.0,38,0.547,0.778,80,5056,0.775,2084.0,2517,4601.0,3,1,5
771335358,1,2,0,2,0,37.0,24,0.258,0.688,54,3161,0.826,6022.0,2098,8120.0,4,3,3
771336783,0,1,0,0,0,51.0,38,0.765,0.688,81,4351,0.61,414.0,1345,1759.0,2,3,1
771338658,3,1,0,1,0,46.0,30,0.078,0.8540000000000001,89,4277,0.892,10755.0,915,11670.0,1,3,6
771342183,1,3,0,0,1,53.0,40,0.0,0.433,43,2314,0.6890000000000001,1625.0,0,1625.0,2,3,6
771349458,1,3,0,1,0,33.0,20,0.317,0.769,46,1914,0.904,3865.0,1792,5657.0,3,3,4
771354633,3,2,0,0,0,58.0,45,0.7979999999999999,0.921,73,3292,0.853,374.0,1480,1854.0,4,3,5
771356508,0,3,0,1,0,41.0,28,0.726,0.972,71,4500,0.757,729.0,1936,2665.0,1,3,2
771359958,4,3,1,0,0,39.0,26,0.073,1.1,42,1689,0.887,31999.0,2517,34516.0,2,2,6
771400608,0,3,0,1,0,56.0,44,0.168,0.949,76,4727,0.915,6829.0,1375,8204.0,2,1,2
771403008,2,3,0,1,0,52.0,40,0.0,0.974,75,4409,0.8290000000000001,7215.0,0,7215.0,3,1,4
771408483,2,3,0,1,0,48.0,36,0.477,0.743,61,3584,0.617,2144.0,1956,4100.0,2,1,4
771411408,3,4,0,1,1,50.0,38,0.0,0.459,54,4929,1.043,2673.0,0,2673.0,4,3,2
771420708,0,3,0,0,0,42.0,30,0.429,0.7,68,4860,0.826,825.0,621,1446.0,1,2,3
771422883,0,3,0,1,1,57.0,45,0.106,0.522,35,2705,0.7559999999999999,1573.0,186,1759.0,2,4,1
771424908,2,3,0,1,1,38.0,26,0.1,0.476,31,1766,0.462,10123.0,1129,11252.0,3,2,2
771429408,3,1,0,1,0,54.0,42,0.413,0.476,31,1515,0.552,950.0,668,1618.0,2,3,5
771431133,0,3,0,1,0,47.0,35,0.0,0.816,69,3778,0.5710000000000001,1438.3,0,1438.3,4,2,4
771433608,3,0,0,0,0,54.0,42,0.0,0.556,70,4053,0.621,11742.0,0,11742.0,2,2,5
771441558,2,4,0,1,0,49.0,37,0.609,0.516,47,2073,0.982,1019.0,1589,2608.0,3,3,5
771450708,1,3,0,1,0,58.0,46,0.41,0.973,73,4363,0.591,2756.0,1913,4669.0,1,3,5
771453033,2,1,0,1,0,47.0,35,0.07400000000000001,0.629,57,3170,1.314,16063.0,1280,17343.0,2,1,5
771455508,0,2,0,0,0,60.0,48,0.0,0.7290000000000001,83,4104,0.653,1438.3,0,1438.3,3,1,5
771460158,0,3,0,0,0,43.0,31,0.433,0.647,84,3939,0.6729999999999999,2322.0,1776,4098.0,2,1,3
771464808,0,3,0,0,0,35.0,23,0.562,1.219,71,4161,0.925,1016.0,1301,2317.0,3,3,6
771469758,4,3,0,0,0,55.0,43,0.0,0.61,66,4131,0.813,34516.0,0,34516.0,3,1,5
771471708,0,3,0,1,0,44.0,32,0.5770000000000001,0.833,77,5097,0.973,1304.0,1776,3080.0,3,1,2
771474108,0,0,0,1,0,40.0,28,0.568,0.6579999999999999,63,4455,0.6920000000000001,775.0,1019,1794.0,2,2,3
771484908,3,3,1,2,0,31.0,19,0.057,0.8109999999999999,96,14969,0.757,32532.0,1984,34516.0,3,3,1
771486933,0,3,0,0,0,64.0,52,0.875,0.826,84,3942,1.114,321.0,2242,2563.0,2,3,5
771488583,1,3,0,0,0,46.0,34,0.0,0.636,72,4186,0.706,3569.0,0,3569.0,2,2,4
771490833,3,2,0,0,0,52.0,40,0.259,0.6,40,1140,0.624,3518.0,1227,4745.0,1,1,5
771492408,0,3,0,1,0,40.0,28,0.722,1.308,30,1346,0.691,674.0,1747,2421.0,2,1,3
771497283,0,1,0,2,0,40.0,28,0.449,0.795,79,4736,0.757,1607.0,1310,2917.0,3,6,4
771499233,0,1,0,1,0,46.0,34,0.21,0.49,76,4374,0.652,4254.0,1133,5387.0,3,1,6
771500358,0,0,0,2,0,43.0,31,0.303,0.826,84,4093,0.6709999999999999,3019.0,1313,4332.0,1,3,5
771502383,0,1,0,1,0,54.0,42,0.622,0.509,80,4884,0.649,935.0,1539,2474.0,4,5,3
771503958,1,3,0,0,0,49.0,37,0.423,0.674,72,4089,0.579,1728.0,1265,2993.0,3,1,5
771507258,0,3,0,0,0,38.0,26,0.304,0.71,118,14474,0.7340000000000001,2685.0,1175,3860.0,1,2,1
771516333,1,3,0,1,0,41.0,29,0.0,0.7609999999999999,81,3831,0.892,4663.0,0,4663.0,3,2,6
771518658,1,1,0,1,0,58.0,46,0.716,0.731,90,4553,0.79,532.0,1339,1871.0,1,3,5
771527508,2,3,0,0,0,60.0,48,0.105,0.535,66,3488,0.7490000000000001,9741.0,1145,10886.0,1,4,3
771529608,4,1,0,1,0,50.0,38,0.096,0.6579999999999999,63,4538,0.925,9720.0,1027,10747.0,0,6,5
771531708,0,3,0,0,0,46.0,34,0.117,0.642,87,4683,0.81,6678.0,887,7565.0,1,3,6
771534408,0,2,0,0,0,52.0,40,0.855,1.0,74,3897,0.912,404.0,2379,2783.0,3,3,4
771544533,0,1,0,1,1,42.0,30,0.0,0.44,36,1015,0.759,3578.0,0,3578.0,4,1,3
771546708,0,3,0,0,0,46.0,34,0.0,1.025,81,5013,0.74,1438.3,0,1438.3,1,2,2
771556308,0,1,0,0,0,26.0,13,0.34,0.5,48,2255,0.556,2322.0,1195,3517.0,4,3,6
771559158,3,0,0,1,0,58.0,46,0.49,0.905,80,4769,0.917,1212.0,1163,2375.0,3,1,3
771561183,1,3,0,0,1,42.0,30,0.183,0.6920000000000001,66,7464,0.652,11236.0,2517,13753.0,3,3,6
771566208,0,2,0,1,0,48.0,36,0.15,0.682,74,4681,0.563,7477.0,1318,8795.0,2,1,3
771575058,0,3,0,1,0,45.0,33,0.893,0.7190000000000001,55,3172,0.645,214.0,1795,2009.0,4,3,4
771584658,0,3,1,0,0,46.0,34,0.043,0.8490000000000001,98,13753,0.8029999999999999,32401.0,1473,33874.0,3,2,1
771592458,0,3,0,1,0,48.0,36,0.62,0.795,79,4880,0.764,649.0,1059,1708.0,3,2,6
771594783,0,2,0,1,1,56.0,44,0.0,0.423,37,2264,0.8590000000000001,1438.3,0,1438.3,4,4,2
771599283,3,3,0,1,0,53.0,41,0.669,0.882,32,1606,0.6509999999999999,824.0,1668,2492.0,5,2,3
771602883,3,1,0,0,0,42.0,30,0.415,0.5710000000000001,44,1776,0.875,2428.0,1719,4147.0,4,5,4
771617883,1,1,0,0,0,54.0,42,0.595,0.6729999999999999,82,4904,0.929,892.0,1313,2205.0,2,2,1
771626283,2,4,3,1,0,54.0,42,0.058,0.81,114,15033,0.988,32520.0,1996,34516.0,1,3,1
771630783,0,1,0,1,0,42.0,30,0.513,0.7759999999999999,87,4786,0.7809999999999999,886.0,935,1821.0,2,1,1
771638733,1,5,0,0,1,49.0,37,0.0,0.6859999999999999,59,2750,0.738,4354.0,0,4354.0,3,2,5
771649083,3,1,0,1,0,63.0,51,0.1,0.429,30,1508,0.467,9236.0,1021,10257.0,4,3,3
771653583,2,1,0,1,0,58.0,46,0.274,1.083,25,1276,1.042,3041.0,1147,4188.0,4,2,3
771666783,1,2,0,1,0,43.0,31,0.214,0.581,68,4883,0.8170000000000001,4166.0,1136,5302.0,1,1,5
771669183,2,3,0,1,0,49.0,37,0.25,0.556,70,3651,0.308,3642.0,1212,4854.0,4,1,5
771674958,1,1,0,1,0,45.0,33,0.158,0.7020000000000001,97,8135,0.727,9706.0,1823,11529.0,3,3,1
771682533,0,3,0,1,0,43.0,31,0.0,0.7440000000000001,75,3928,0.773,5702.0,0,5702.0,2,3,4
771688983,0,1,0,0,0,53.0,41,0.804,1.125,68,4201,0.68,441.0,1811,2252.0,2,1,4
771693933,0,3,0,1,0,62.0,50,0.706,0.833,33,1757,0.431,825.0,1977,2802.0,4,6,6
771698658,2,3,0,1,0,44.0,32,0.17600000000000002,0.8,27,1302,0.619,9370.0,2006,11376.0,3,5,4
771706308,3,5,0,0,0,46.0,34,0.048,0.478,34,1254,0.5579999999999999,13616.0,694,14310.0,2,3,4
771719283,0,5,0,1,0,39.0,27,0.154,0.643,92,8854,0.897,7263.0,1324,8587.0,1,1,2
771723408,0,3,0,0,1,37.0,25,0.0,0.622,60,2645,0.69,1690.0,0,1690.0,4,2,3
771725808,3,0,0,1,0,43.0,31,0.027000000000000003,0.578,71,3395,0.901,27931.0,769,28700.0,4,1,5
771730758,0,1,0,0,0,51.0,39,0.0,1.083,75,4443,1.011,5448.0,0,5448.0,2,3,4
771733608,1,3,0,1,1,47.0,35,0.0,0.5379999999999999,40,2276,0.809,1438.3,0,1438.3,5,3,3
771735933,3,1,0,1,0,48.0,36,0.16,0.7829999999999999,82,4731,0.7,9039.0,1722,10761.0,1,1,2
771742533,1,3,0,1,0,48.0,36,0.131,0.556,28,937,0.607,11350.0,1718,13068.0,2,1,5
771749733,1,3,1,0,0,41.0,30,0.061,0.723,81,3680,1.087,16625.0,1081,17706.0,3,2,5
771752508,0,5,0,1,0,40.0,29,0.396,0.647,84,8571,1.018,2816.0,1844,4660.0,1,1,1
771756333,0,3,0,1,0,34.0,23,0.7929999999999999,0.542,37,2154,0.794,469.0,1794,2263.0,3,3,5
771769383,0,3,0,1,0,42.0,31,0.0,0.875,120,14792,0.962,2940.0,0,2940.0,2,3,2
771772083,2,3,0,1,0,48.0,37,0.0,0.787,84,8424,0.6809999999999999,13197.0,0,13197.0,1,1,2
771776808,1,0,0,1,1,44.0,33,0.0,0.462,38,1877,0.531,1527.0,0,1527.0,3,4,5
771783333,1,0,0,2,1,49.0,37,0.0,0.7809999999999999,57,2379,0.652,2173.0,0,2173.0,2,2,6
771790083,0,3,1,1,0,43.0,32,0.199,0.684,64,4116,0.648,8386.0,2080,10466.0,2,3,4
771795933,4,3,0,0,1,49.0,38,0.073,0.486,55,2376,0.7,31999.0,2517,34516.0,4,3,3
771799008,0,3,0,1,0,61.0,50,0.418,0.975,79,4871,0.684,1954.0,1405,3359.0,1,3,3
771809733,1,1,0,1,1,64.0,53,0.0,0.385,18,960,1.021,3353.0,0,3353.0,3,3,1
771816408,0,0,0,1,0,44.0,33,0.073,0.941,66,2955,0.6990000000000001,8967.0,704,9671.0,2,4,5
771819258,4,3,0,1,0,52.0,40,0.0,0.907,82,4561,0.6709999999999999,3614.0,0,3614.0,2,1,4
771823308,0,0,0,1,0,33.0,21,0.6679999999999999,0.833,33,1896,0.8959999999999999,489.0,986,1475.0,4,1,5
771829758,3,0,0,1,0,36.0,25,0.063,0.586,46,2143,0.603,20089.0,1345,21434.0,3,3,6
771833433,3,1,0,1,1,49.0,38,0.0,0.846,48,2063,0.519,29893.0,0,29893.0,4,2,3
771844458,0,3,0,1,0,40.0,28,0.081,0.8640000000000001,41,1804,1.038,18763.0,1657,20420.0,2,1,6
771852483,3,3,0,0,0,46.0,35,0.0,0.638,77,3343,1.019,4930.0,0,4930.0,4,3,6
771854808,2,3,0,1,0,45.0,34,0.684,0.65,66,3915,0.5329999999999999,863.0,1868,2731.0,3,2,6
771862308,3,2,0,0,0,50.0,39,0.343,0.642,87,4916,0.727,3849.0,2007,5856.0,2,3,4
771865908,0,3,0,0,1,48.0,37,0.041,0.5479999999999999,48,2532,0.772,11263.0,487,11750.0,3,2,4
771869508,0,0,0,1,0,51.0,40,0.516,0.884,81,4924,0.602,781.0,831,1612.0,3,3,4
771872733,2,3,0,1,0,38.0,26,0.399,0.865,69,4666,0.6920000000000001,2288.0,1521,3809.0,1,2,5
771881283,2,0,0,2,0,42.0,30,0.102,0.773,78,4036,0.748,16678.0,1892,18570.0,2,2,3
771886233,2,3,1,1,0,48.0,37,0.043,1.318,51,1941,0.8190000000000001,24180.0,1090,25270.0,5,3,6
771894558,3,1,0,0,0,50.0,39,0.156,0.7859999999999999,25,1626,1.873,8405.0,1559,9964.0,4,1,4
771899433,3,3,0,1,1,48.0,37,0.305,0.35,27,1263,0.406,5536.0,2434,7970.0,4,2,5
771903033,0,3,0,1,0,36.0,25,0.416,0.6,40,2017,0.962,1752.0,1247,2999.0,2,1,5
771907158,4,3,0,1,0,54.0,42,0.51,0.725,88,4667,0.915,1828.0,1903,3731.0,3,1,1
771912408,0,3,0,1,0,49.0,38,0.21,0.614,92,7468,0.695,5272.0,1402,6674.0,1,3,3
771918033,3,3,0,0,0,54.0,43,0.153,0.627,83,4824,0.8140000000000001,6952.0,1256,8208.0,3,4,3
771922008,0,3,0,0,0,57.0,46,0.34700000000000003,0.6,64,4416,0.421,3554.0,1889,5443.0,2,2,5
771928608,2,0,0,0,0,34.0,23,0.901,0.947,74,4110,0.938,201.0,1832,2033.0,1,1,6
771935283,1,3,0,0,0,47.0,36,0.647,0.725,88,5217,0.731,1050.0,1927,2977.0,1,2,1
771942333,0,2,0,0,0,65.0,54,0.244,0.703,63,3855,0.574,4054.0,1309,5363.0,2,2,5
771952683,0,1,0,1,0,47.0,36,0.0,0.6579999999999999,63,3847,1.222,3035.0,0,3035.0,2,2,3
771960708,3,3,0,1,0,51.0,40,0.748,0.7390000000000001,80,3591,0.797,829.0,2461,3290.0,4,2,3
771963708,2,3,0,1,1,56.0,45,0.0,0.562,25,767,0.894,12248.0,0,12248.0,2,3,5
771976683,0,2,0,1,0,54.0,43,0.365,0.333,44,1640,0.687,3709.0,2130,5839.0,2,3,3
771982083,3,5,0,1,0,46.32851771225015,33,0.251,0.677,104,14418,0.7090000000000001,3408.0,1144,4552.0,3,1,3
771989733,1,3,0,0,0,37.0,26,0.395,0.5479999999999999,65,4413,0.7120000000000001,2215.0,1449,3664.0,2,1,4
772000533,2,3,0,1,0,59.0,48,0.078,0.278,23,1809,0.406,13144.0,1113,14257.0,2,3,4
772031733,3,3,0,0,0,40.0,29,0.048,0.8059999999999999,56,2603,1.32,13625.0,690,14315.0,2,1,5
772036233,3,3,0,0,0,62.0,51,0.0,0.674,72,4320,0.583,5711.0,0,5711.0,3,2,6
772047183,1,1,0,1,0,45.0,34,0.569,1.182,24,1353,0.828,1338.0,1766,3104.0,3,3,6
772051308,0,3,0,0,0,55.0,44,0.7140000000000001,0.6829999999999999,69,3853,0.574,730.0,1823,2553.0,3,6,6
772054458,2,3,0,1,0,43.0,32,0.785,0.585,65,4025,0.8809999999999999,532.0,1944,2476.0,3,1,4
772063308,2,3,0,0,0,45.0,34,0.0,0.795,79,4155,0.682,13362.0,0,13362.0,1,1,5
772069683,2,1,0,1,0,59.0,48,0.358,0.5489999999999999,79,4716,0.631,2484.0,1384,3868.0,3,1,3
772073508,0,2,0,0,1,52.0,41,0.0,0.343,47,2740,0.8240000000000001,1764.0,0,1764.0,6,3,5
772076208,3,2,0,0,0,58.0,47,0.044,0.892,70,3677,0.476,24962.0,1146,26108.0,0,3,6
772082208,4,3,0,0,0,39.0,28,0.0,0.6729999999999999,82,4254,0.7709999999999999,16199.0,0,16199.0,2,2,4
772086408,3,1,0,0,0,38.0,27,0.153,0.207,35,1527,0.484,5219.0,943,6162.0,4,1,4
772095858,0,3,0,0,0,38.0,27,0.093,0.737,66,3929,1.055,12183.0,1246,13429.0,3,2,4
772098858,0,0,0,1,0,44.0,33,0.162,0.68,84,7736,0.6920000000000001,6897.0,1333,8230.0,1,2,1
772103208,0,1,0,1,0,44.0,33,0.0,0.902,78,3534,0.882,13349.0,0,13349.0,2,3,4
772105608,0,0,0,0,0,48.0,37,0.33,0.7390000000000001,80,4246,0.865,1774.0,872,2646.0,4,3,6
772111083,3,1,0,1,0,50.0,39,0.259,0.8290000000000001,75,4338,0.7559999999999999,3988.0,1396,5384.0,2,3,3
772116408,1,1,0,0,0,50.0,39,0.425,0.75,56,2377,0.675,1392.0,1029,2421.0,1,1,4
772118583,0,0,0,1,0,43.0,32,0.596,0.574,85,4596,0.8059999999999999,1077.0,1590,2667.0,2,2,6
772127508,0,0,0,1,1,31.0,20,0.0,0.531,49,2614,0.706,1438.3,0,1438.3,2,2,6
772133808,1,4,0,0,0,47.0,36,0.34,0.7709999999999999,62,4342,0.78,2055.0,1059,3114.0,0,5,6
772137183,4,3,0,0,1,52.0,41,0.026,0.5,36,1822,0.643,30858.0,810,31668.0,1,3,1
772139433,1,2,0,0,0,44.0,33,0.27,0.906,61,1637,0.856,3349.0,1240,4589.0,3,2,4
772143333,0,1,0,0,0,46.0,35,0.69,0.8809999999999999,79,4569,0.64,672.0,1498,2170.0,3,3,6
772145658,3,0,0,0,0,43.0,32,0.127,0.75,28,1394,0.7,14007.0,2036,16043.0,3,1,4
772148058,3,3,0,1,0,45.0,34,0.343,0.5589999999999999,53,2755,0.892,1451.0,759,2210.0,3,6,6
772150983,0,1,0,1,1,48.0,37,0.414,0.5379999999999999,40,2635,0.662,1385.0,978,2363.0,1,2,4
772155108,0,1,0,1,0,62.0,51,0.0,0.31,38,1445,0.7020000000000001,1438.3,0,1438.3,4,3,6
772162683,0,3,0,1,1,34.0,23,0.0,0.667,45,2768,0.698,3116.0,0,3116.0,2,2,6
772166058,1,3,0,0,0,31.0,20,0.484,0.75,112,13142,0.969,1668.0,1564,3232.0,3,2,1
772172883,1,0,0,1,0,46.0,35,0.22,0.8240000000000001,93,4893,0.971,4796.0,1349,6145.0,1,2,6
772177308,0,3,0,1,0,47.0,36,0.0,0.938,62,2572,1.124,1738.0,0,1738.0,2,2,4
772189308,0,2,0,0,0,59.0,48,0.726,0.7709999999999999,62,4899,0.773,713.0,1888,2601.0,0,2,5
772198983,1,3,0,1,0,53.0,42,0.545,0.679,89,4463,0.5870000000000001,1375.0,1649,3024.0,1,5,3
772202058,0,3,0,1,0,64.0,53,0.79,0.542,37,1597,0.664,437.0,1647,2084.0,4,3,3
772204758,0,4,0,1,0,42.0,31,0.306,0.643,46,2306,0.634,2644.0,1165,3809.0,2,2,3
772207683,0,3,0,0,0,34.0,23,0.17,0.7020000000000001,97,14459,0.726,7422.0,1518,8940.0,2,3,1
772216833,0,3,0,0,0,47.0,36,0.706,0.66,88,4510,0.5820000000000001,811.0,1950,2761.0,1,2,1
772220433,2,2,0,1,0,44.0,33,0.077,0.841,81,4484,0.93,14281.0,1187,15468.0,2,3,6
772231233,0,3,0,1,0,41.0,30,0.334,0.889,85,4250,0.769,1436.0,721,2157.0,4,2,6
772236108,0,3,0,1,0,40.0,29,0.225,0.526,29,1489,0.861,6506.0,1892,8398.0,3,1,5
772243833,0,5,0,0,0,54.0,43,0.304,0.63,75,4077,0.696,2218.0,968,3186.0,3,1,4
772248408,0,3,0,0,0,40.0,29,0.68,1.074,56,3366,1.044,861.0,1833,2694.0,4,1,5
772264383,4,3,0,0,0,44.0,33,0.0,0.515,50,1385,1.058,13301.0,0,13301.0,3,1,4
772268058,0,0,0,0,0,46.0,35,0.541,0.6829999999999999,69,3129,0.737,1249.0,1473,2722.0,3,2,5
772271508,0,0,0,0,1,46.0,35,0.0,0.448,42,2320,0.726,1706.0,0,1706.0,3,3,2
772273983,1,0,0,0,1,48.0,37,0.416,0.429,40,2138,0.622,3077.0,2191,5268.0,4,3,1
772277508,0,3,0,0,0,65.0,54,0.0,0.857,52,3292,1.2990000000000002,2209.0,0,2209.0,2,2,4
772286658,2,3,0,0,1,63.0,52,0.175,0.647,56,2083,0.433,11817.0,2507,14324.0,3,4,6
772292358,0,2,0,2,1,30.0,19,0.0,0.429,30,1284,0.7759999999999999,7970.0,0,7970.0,3,3,4
772300383,1,3,0,1,0,57.0,46,0.302,0.743,122,13420,0.654,3540.0,1533,5073.0,3,1,3
772303458,1,5,0,1,0,62.0,51,0.281,0.467,44,1407,0.461,2429.0,948,3377.0,2,3,3
